'Elapsed time','MLII','V1'
'26:52.286',-0.360,-0.055
'26:52.289',-0.355,-0.055
'26:52.292',-0.350,-0.055
'26:52.294',-0.345,-0.045
'26:52.297',-0.345,-0.045
'26:52.300',-0.350,-0.065
'26:52.303',-0.360,-0.070
'26:52.306',-0.365,-0.075
'26:52.308',-0.355,-0.060
'26:52.311',-0.360,-0.055
'26:52.314',-0.345,-0.050
'26:52.317',-0.360,-0.070
'26:52.319',-0.370,-0.075
'26:52.322',-0.385,-0.065
'26:52.325',-0.360,-0.060
'26:52.328',-0.360,-0.050
'26:52.331',-0.355,-0.050
'26:52.333',-0.365,-0.055
'26:52.336',-0.365,-0.075
'26:52.339',-0.375,-0.055
'26:52.342',-0.360,-0.035
'26:52.344',-0.350,-0.035
'26:52.347',-0.345,-0.050
'26:52.350',-0.345,-0.055
'26:52.353',-0.360,-0.065
'26:52.356',-0.365,-0.060
'26:52.358',-0.355,-0.045
'26:52.361',-0.350,-0.040
'26:52.364',-0.340,-0.045
'26:52.367',-0.340,-0.045
'26:52.369',-0.355,-0.055
'26:52.372',-0.360,-0.060
'26:52.375',-0.345,-0.050
'26:52.378',-0.330,-0.045
'26:52.381',-0.335,-0.035
'26:52.383',-0.335,-0.040
'26:52.386',-0.340,-0.040
'26:52.389',-0.350,-0.040
'26:52.392',-0.345,-0.035
'26:52.394',-0.325,-0.025
'26:52.397',-0.335,-0.010
'26:52.400',-0.340,-0.030
'26:52.403',-0.345,-0.030
'26:52.406',-0.360,-0.020
'26:52.408',-0.335,-0.010
'26:52.411',-0.335,0.005
'26:52.414',-0.325,-0.010
'26:52.417',-0.330,-0.010
'26:52.419',-0.340,-0.020
'26:52.422',-0.340,-0.005
'26:52.425',-0.330,-0.005
'26:52.428',-0.320,0.000
'26:52.431',-0.340,0.000
'26:52.433',-0.335,0.000
'26:52.436',-0.335,-0.025
'26:52.439',-0.350,-0.005
'26:52.442',-0.335,0.005
'26:52.444',-0.330,-0.010
'26:52.447',-0.335,-0.015
'26:52.450',-0.335,-0.035
'26:52.453',-0.345,-0.065
'26:52.456',-0.365,-0.065
'26:52.458',-0.350,-0.060
'26:52.461',-0.340,-0.055
'26:52.464',-0.325,-0.055
'26:52.467',-0.330,-0.060
'26:52.469',-0.335,-0.075
'26:52.472',-0.345,-0.060
'26:52.475',-0.340,-0.055
'26:52.478',-0.340,-0.050
'26:52.481',-0.335,-0.050
'26:52.483',-0.345,-0.055
'26:52.486',-0.350,-0.070
'26:52.489',-0.345,-0.065
'26:52.492',-0.345,-0.055
'26:52.494',-0.330,-0.045
'26:52.497',-0.335,-0.050
'26:52.500',-0.335,-0.055
'26:52.503',-0.345,-0.070
'26:52.506',-0.350,-0.055
'26:52.508',-0.335,-0.045
'26:52.511',-0.330,-0.035
'26:52.514',-0.335,-0.045
'26:52.517',-0.345,-0.040
'26:52.519',-0.345,-0.060
'26:52.522',-0.355,-0.060
'26:52.525',-0.350,-0.045
'26:52.528',-0.335,-0.035
'26:52.531',-0.335,-0.040
'26:52.533',-0.335,-0.050
'26:52.536',-0.355,-0.060
'26:52.539',-0.350,-0.050
'26:52.542',-0.355,-0.050
'26:52.544',-0.335,-0.035
'26:52.547',-0.340,-0.040
'26:52.550',-0.335,-0.050
'26:52.553',-0.355,-0.050
'26:52.556',-0.355,-0.035
'26:52.558',-0.360,-0.030
'26:52.561',-0.355,-0.020
'26:52.564',-0.340,-0.015
'26:52.567',-0.335,-0.025
'26:52.569',-0.355,-0.030
'26:52.572',-0.355,-0.020
'26:52.575',-0.350,-0.005
'26:52.578',-0.325,0.000
'26:52.581',-0.335,0.010
'26:52.583',-0.335,0.000
'26:52.586',-0.340,-0.025
'26:52.589',-0.355,-0.010
'26:52.592',-0.350,0.010
'26:52.594',-0.325,0.005
'26:52.597',-0.330,0.015
'26:52.600',-0.335,-0.010
'26:52.603',-0.340,-0.010
'26:52.606',-0.350,-0.010
'26:52.608',-0.345,0.005
'26:52.611',-0.340,0.000
'26:52.614',-0.340,-0.005
'26:52.617',-0.345,-0.030
'26:52.619',-0.340,-0.055
'26:52.622',-0.355,-0.050
'26:52.625',-0.340,-0.050
'26:52.628',-0.330,-0.050
'26:52.631',-0.340,-0.030
'26:52.633',-0.340,-0.050
'26:52.636',-0.345,-0.060
'26:52.639',-0.345,-0.050
'26:52.642',-0.340,-0.045
'26:52.644',-0.320,-0.045
'26:52.647',-0.325,-0.040
'26:52.650',-0.330,-0.050
'26:52.653',-0.340,-0.050
'26:52.656',-0.345,-0.050
'26:52.658',-0.330,-0.045
'26:52.661',-0.320,-0.035
'26:52.664',-0.315,-0.045
'26:52.667',-0.330,-0.050
'26:52.669',-0.345,-0.065
'26:52.672',-0.330,-0.055
'26:52.675',-0.320,-0.050
'26:52.678',-0.310,-0.040
'26:52.681',-0.300,-0.040
'26:52.683',-0.310,-0.035
'26:52.686',-0.330,-0.060
'26:52.689',-0.330,-0.055
'26:52.692',-0.310,-0.045
'26:52.694',-0.305,-0.030
'26:52.697',-0.290,-0.035
'26:52.700',-0.295,-0.035
'26:52.703',-0.290,-0.050
'26:52.706',-0.295,-0.050
'26:52.708',-0.285,-0.040
'26:52.711',-0.280,-0.035
'26:52.714',-0.275,-0.040
'26:52.717',-0.280,-0.040
'26:52.719',-0.280,-0.050
'26:52.722',-0.295,-0.045
'26:52.725',-0.270,-0.030
'26:52.728',-0.260,-0.025
'26:52.731',-0.240,-0.025
'26:52.733',-0.235,-0.020
'26:52.736',-0.215,-0.025
'26:52.739',-0.215,-0.015
'26:52.742',-0.185,0.000
'26:52.744',-0.185,0.000
'26:52.747',-0.195,0.010
'26:52.750',-0.210,-0.015
'26:52.753',-0.220,-0.020
'26:52.756',-0.235,-0.015
'26:52.758',-0.230,-0.005
'26:52.761',-0.225,0.005
'26:52.764',-0.230,-0.010
'26:52.767',-0.225,-0.005
'26:52.769',-0.240,-0.020
'26:52.772',-0.245,-0.010
'26:52.775',-0.255,-0.005
'26:52.778',-0.255,0.000
'26:52.781',-0.245,-0.005
'26:52.783',-0.255,-0.030
'26:52.786',-0.275,-0.035
'26:52.789',-0.295,-0.045
'26:52.792',-0.300,-0.050
'26:52.794',-0.295,-0.040
'26:52.797',-0.310,-0.040
'26:52.800',-0.315,-0.050
'26:52.803',-0.335,-0.060
'26:52.806',-0.340,-0.070
'26:52.808',-0.350,-0.050
'26:52.811',-0.340,-0.050
'26:52.814',-0.340,-0.050
'26:52.817',-0.340,-0.055
'26:52.819',-0.345,-0.065
'26:52.822',-0.355,-0.060
'26:52.825',-0.345,-0.060
'26:52.828',-0.340,-0.040
'26:52.831',-0.350,-0.045
'26:52.833',-0.350,-0.050
'26:52.836',-0.355,-0.060
'26:52.839',-0.360,-0.050
'26:52.842',-0.350,-0.045
'26:52.844',-0.350,-0.045
'26:52.847',-0.345,-0.030
'26:52.850',-0.345,-0.045
'26:52.853',-0.360,-0.055
'26:52.856',-0.360,-0.040
'26:52.858',-0.355,-0.030
'26:52.861',-0.345,-0.035
'26:52.864',-0.340,-0.025
'26:52.867',-0.350,-0.045
'26:52.869',-0.360,-0.055
'26:52.872',-0.370,-0.045
'26:52.875',-0.370,-0.050
'26:52.878',-0.400,-0.035
'26:52.881',-0.430,-0.030
'26:52.883',-0.455,-0.035
'26:52.886',-0.440,-0.050
'26:52.889',-0.385,-0.050
'26:52.892',-0.220,-0.025
'26:52.894',0.020,-0.015
'26:52.897',0.295,-0.005
'26:52.900',0.610,-0.020
'26:52.903',0.935,-0.045
'26:52.906',1.220,-0.030
'26:52.908',1.355,-0.040
'26:52.911',1.280,-0.045
'26:52.914',1.040,-0.070
'26:52.917',0.730,-0.075
'26:52.919',0.475,-0.070
'26:52.922',0.310,-0.035
'26:52.925',0.245,0.015
'26:52.928',0.210,0.045
'26:52.931',0.120,0.065
'26:52.933',0.010,0.035
'26:52.936',-0.075,0.020
'26:52.939',-0.115,0.010
'26:52.942',-0.165,0.025
'26:52.944',-0.205,0.030
'26:52.947',-0.265,0.020
'26:52.950',-0.285,0.010
'26:52.953',-0.330,-0.010
'26:52.956',-0.365,-0.025
'26:52.958',-0.375,-0.025
'26:52.961',-0.380,-0.035
'26:52.964',-0.375,-0.030
'26:52.967',-0.385,-0.045
'26:52.969',-0.390,-0.060
'26:52.972',-0.390,-0.040
'26:52.975',-0.385,-0.035
'26:52.978',-0.380,-0.035
'26:52.981',-0.390,-0.050
'26:52.983',-0.400,-0.050
'26:52.986',-0.410,-0.065
'26:52.989',-0.415,-0.055
'26:52.992',-0.395,-0.045
'26:52.994',-0.395,-0.035
'26:52.997',-0.390,-0.040
'26:53.000',-0.400,-0.040
'26:53.003',-0.415,-0.050
'26:53.006',-0.420,-0.050
'26:53.008',-0.410,-0.050
'26:53.011',-0.395,-0.030
'26:53.014',-0.405,-0.030
'26:53.017',-0.395,-0.045
'26:53.019',-0.410,-0.050
'26:53.022',-0.410,-0.050
'26:53.025',-0.400,-0.035
'26:53.028',-0.405,-0.040
'26:53.031',-0.400,-0.030
'26:53.033',-0.405,-0.045
'26:53.036',-0.410,-0.040
'26:53.039',-0.405,-0.050
'26:53.042',-0.410,-0.030
'26:53.044',-0.395,-0.025
'26:53.047',-0.400,-0.030
'26:53.050',-0.405,-0.040
'26:53.053',-0.415,-0.055
'26:53.056',-0.430,-0.035
'26:53.058',-0.410,-0.020
'26:53.061',-0.400,-0.010
'26:53.064',-0.400,-0.010
'26:53.067',-0.400,-0.010
'26:53.069',-0.415,-0.025
'26:53.072',-0.410,-0.020
'26:53.075',-0.395,-0.005
'26:53.078',-0.400,0.005
'26:53.081',-0.395,-0.005
'26:53.083',-0.405,-0.005
'26:53.086',-0.405,0.000
'26:53.089',-0.400,0.000
'26:53.092',-0.395,0.015
'26:53.094',-0.380,0.020
'26:53.097',-0.390,0.020
'26:53.100',-0.395,0.005
'26:53.103',-0.400,-0.005
'26:53.106',-0.390,-0.005
'26:53.108',-0.375,0.005
'26:53.111',-0.375,-0.005
'26:53.114',-0.385,-0.005
'26:53.117',-0.375,-0.030
'26:53.119',-0.385,-0.050
'26:53.122',-0.380,-0.055
'26:53.125',-0.370,-0.035
'26:53.128',-0.355,-0.035
'26:53.131',-0.345,-0.035
'26:53.133',-0.340,-0.050
'26:53.136',-0.340,-0.050
'26:53.139',-0.340,-0.060
'26:53.142',-0.335,-0.035
'26:53.144',-0.315,-0.040
'26:53.147',-0.310,-0.040
'26:53.150',-0.310,-0.050
'26:53.153',-0.305,-0.065
'26:53.156',-0.310,-0.055
'26:53.158',-0.285,-0.040
'26:53.161',-0.265,-0.030
'26:53.164',-0.255,-0.040
'26:53.167',-0.260,-0.055
'26:53.169',-0.260,-0.065
'26:53.172',-0.255,-0.055
'26:53.175',-0.225,-0.030
'26:53.178',-0.205,-0.035
'26:53.181',-0.185,-0.040
'26:53.183',-0.200,-0.040
'26:53.186',-0.175,-0.050
'26:53.189',-0.185,-0.045
'26:53.192',-0.165,-0.055
'26:53.194',-0.135,-0.040
'26:53.197',-0.120,-0.040
'26:53.200',-0.125,-0.040
'26:53.203',-0.120,-0.045
'26:53.206',-0.120,-0.035
'26:53.208',-0.100,-0.050
'26:53.211',-0.085,-0.030
'26:53.214',-0.080,-0.040
'26:53.217',-0.085,-0.050
'26:53.219',-0.080,-0.055
'26:53.222',-0.100,-0.045
'26:53.225',-0.075,-0.035
'26:53.228',-0.070,-0.030
'26:53.231',-0.060,-0.015
'26:53.233',-0.065,-0.030
'26:53.236',-0.080,-0.035
'26:53.239',-0.090,-0.025
'26:53.242',-0.075,-0.010
'26:53.244',-0.070,-0.005
'26:53.247',-0.085,0.000
'26:53.250',-0.090,-0.020
'26:53.253',-0.115,-0.015
'26:53.256',-0.125,-0.015
'26:53.258',-0.130,0.000
'26:53.261',-0.135,0.000
'26:53.264',-0.135,0.005
'26:53.267',-0.160,0.005
'26:53.269',-0.180,-0.010
'26:53.272',-0.195,-0.010
'26:53.275',-0.210,0.000
'26:53.278',-0.205,0.005
'26:53.281',-0.210,-0.015
'26:53.283',-0.240,-0.040
'26:53.286',-0.260,-0.055
'26:53.289',-0.280,-0.055
'26:53.292',-0.270,-0.045
'26:53.294',-0.280,-0.035
'26:53.297',-0.270,-0.035
'26:53.300',-0.280,-0.055
'26:53.303',-0.295,-0.060
'26:53.306',-0.300,-0.050
'26:53.308',-0.310,-0.040
'26:53.311',-0.315,-0.040
'26:53.314',-0.310,-0.035
'26:53.317',-0.325,-0.050
'26:53.319',-0.330,-0.060
'26:53.322',-0.335,-0.050
'26:53.325',-0.325,-0.045
'26:53.328',-0.305,-0.025
'26:53.331',-0.315,-0.035
'26:53.333',-0.320,-0.045
'26:53.336',-0.335,-0.045
'26:53.339',-0.330,-0.045
'26:53.342',-0.330,-0.035
'26:53.344',-0.320,-0.025
'26:53.347',-0.320,-0.025
'26:53.350',-0.335,-0.025
'26:53.353',-0.335,-0.045
'26:53.356',-0.350,-0.040
'26:53.358',-0.340,-0.040
'26:53.361',-0.325,-0.025
'26:53.364',-0.335,-0.030
'26:53.367',-0.330,-0.040
'26:53.369',-0.340,-0.045
'26:53.372',-0.350,-0.040
'26:53.375',-0.340,-0.025
'26:53.378',-0.340,-0.020
'26:53.381',-0.335,-0.035
'26:53.383',-0.340,-0.030
'26:53.386',-0.350,-0.040
'26:53.389',-0.355,-0.040
'26:53.392',-0.340,-0.010
'26:53.394',-0.325,-0.005
'26:53.397',-0.335,0.000
'26:53.400',-0.335,-0.005
'26:53.403',-0.340,-0.010
'26:53.406',-0.350,0.005
'26:53.408',-0.350,0.010
'26:53.411',-0.330,0.010
'26:53.414',-0.330,0.015
'26:53.417',-0.340,0.000
'26:53.419',-0.345,0.005
'26:53.422',-0.340,0.010
'26:53.425',-0.335,0.010
'26:53.428',-0.330,0.015
'26:53.431',-0.320,0.005
'26:53.433',-0.325,0.005
'26:53.436',-0.320,-0.015
'26:53.439',-0.330,-0.005
'26:53.442',-0.305,0.000
'26:53.444',-0.310,-0.010
'26:53.447',-0.310,-0.025
'26:53.450',-0.310,-0.035
'26:53.453',-0.315,-0.050
'26:53.456',-0.325,-0.040
'26:53.458',-0.315,-0.045
'26:53.461',-0.310,-0.025
'26:53.464',-0.295,-0.050
'26:53.467',-0.305,-0.040
'26:53.469',-0.310,-0.055
'26:53.472',-0.320,-0.050
'26:53.475',-0.310,-0.040
'26:53.478',-0.300,-0.025
'26:53.481',-0.315,-0.040
'26:53.483',-0.325,-0.055
'26:53.486',-0.320,-0.060
'26:53.489',-0.320,-0.050
'26:53.492',-0.320,-0.035
'26:53.494',-0.300,-0.035
'26:53.497',-0.295,-0.030
'26:53.500',-0.310,-0.030
'26:53.503',-0.325,-0.055
'26:53.506',-0.335,-0.040
'26:53.508',-0.320,-0.030
'26:53.511',-0.315,-0.025
'26:53.514',-0.320,-0.020
'26:53.517',-0.325,-0.035
'26:53.519',-0.315,-0.045
'26:53.522',-0.335,-0.040
'26:53.525',-0.320,-0.025
'26:53.528',-0.315,-0.025
'26:53.531',-0.310,-0.025
'26:53.533',-0.315,-0.030
'26:53.536',-0.325,-0.050
'26:53.539',-0.320,-0.045
'26:53.542',-0.325,-0.030
'26:53.544',-0.315,-0.025
'26:53.547',-0.310,-0.025
'26:53.550',-0.320,-0.020
'26:53.553',-0.320,-0.030
'26:53.556',-0.335,-0.025
'26:53.558',-0.320,-0.010
'26:53.561',-0.305,0.005
'26:53.564',-0.310,0.010
'26:53.567',-0.315,0.000
'26:53.569',-0.325,-0.010
'26:53.572',-0.330,-0.005
'26:53.575',-0.310,0.005
'26:53.578',-0.310,0.010
'26:53.581',-0.310,0.015
'26:53.583',-0.325,0.005
'26:53.586',-0.330,-0.005
'26:53.589',-0.330,0.005
'26:53.592',-0.330,0.020
'26:53.594',-0.320,0.020
'26:53.597',-0.310,0.015
'26:53.600',-0.315,0.000
'26:53.603',-0.330,-0.005
'26:53.606',-0.330,-0.025
'26:53.608',-0.315,-0.025
'26:53.611',-0.305,-0.035
'26:53.614',-0.310,-0.035
'26:53.617',-0.325,-0.050
'26:53.619',-0.315,-0.060
'26:53.622',-0.325,-0.045
'26:53.625',-0.325,-0.040
'26:53.628',-0.315,-0.020
'26:53.631',-0.325,-0.030
'26:53.633',-0.315,-0.025
'26:53.636',-0.330,-0.045
'26:53.639',-0.320,-0.050
'26:53.642',-0.325,-0.040
'26:53.644',-0.310,-0.035
'26:53.647',-0.305,-0.030
'26:53.650',-0.320,-0.035
'26:53.653',-0.325,-0.050
'26:53.656',-0.325,-0.040
'26:53.658',-0.310,-0.025
'26:53.661',-0.305,-0.020
'26:53.664',-0.305,-0.030
'26:53.667',-0.310,-0.025
'26:53.669',-0.320,-0.050
'26:53.672',-0.335,-0.050
'26:53.675',-0.320,-0.035
'26:53.678',-0.310,-0.035
'26:53.681',-0.305,-0.020
'26:53.683',-0.305,-0.035
'26:53.686',-0.310,-0.055
'26:53.689',-0.330,-0.045
'26:53.692',-0.330,-0.025
'26:53.694',-0.310,-0.020
'26:53.697',-0.315,-0.030
'26:53.700',-0.320,-0.035
'26:53.703',-0.315,-0.040
'26:53.706',-0.320,-0.040
'26:53.708',-0.320,-0.040
'26:53.711',-0.315,-0.020
'26:53.714',-0.315,-0.025
'26:53.717',-0.320,-0.030
'26:53.719',-0.325,-0.030
'26:53.722',-0.325,-0.025
'26:53.725',-0.310,-0.005
'26:53.728',-0.300,0.000
'26:53.731',-0.300,0.000
'26:53.733',-0.305,0.010
'26:53.736',-0.310,0.000
'26:53.739',-0.305,0.000
'26:53.742',-0.295,0.015
'26:53.744',-0.285,0.015
'26:53.747',-0.280,0.015
'26:53.750',-0.285,0.015
'26:53.753',-0.280,-0.005
'26:53.756',-0.255,0.000
'26:53.758',-0.260,0.020
'26:53.761',-0.260,0.005
'26:53.764',-0.250,0.000
'26:53.767',-0.250,-0.020
'26:53.769',-0.270,-0.040
'26:53.772',-0.275,-0.050
'26:53.775',-0.265,-0.040
'26:53.778',-0.240,-0.035
'26:53.781',-0.230,-0.020
'26:53.783',-0.230,-0.050
'26:53.786',-0.220,-0.060
'26:53.789',-0.195,-0.045
'26:53.792',-0.165,-0.045
'26:53.794',-0.165,-0.025
'26:53.797',-0.155,-0.030
'26:53.800',-0.175,-0.055
'26:53.803',-0.200,-0.060
'26:53.806',-0.210,-0.065
'26:53.808',-0.205,-0.050
'26:53.811',-0.190,-0.045
'26:53.814',-0.200,-0.050
'26:53.817',-0.215,-0.065
'26:53.819',-0.225,-0.070
'26:53.822',-0.230,-0.060
'26:53.825',-0.230,-0.060
'26:53.828',-0.225,-0.050
'26:53.831',-0.230,-0.045
'26:53.833',-0.240,-0.055
'26:53.836',-0.250,-0.055
'26:53.839',-0.270,-0.045
'26:53.842',-0.280,-0.035
'26:53.844',-0.290,-0.040
'26:53.847',-0.295,-0.040
'26:53.850',-0.315,-0.050
'26:53.853',-0.320,-0.065
'26:53.856',-0.335,-0.050
'26:53.858',-0.325,-0.045
'26:53.861',-0.325,-0.040
'26:53.864',-0.325,-0.030
'26:53.867',-0.330,-0.040
'26:53.869',-0.340,-0.050
'26:53.872',-0.340,-0.045
'26:53.875',-0.325,-0.040
'26:53.878',-0.330,-0.025
'26:53.881',-0.340,-0.015
'26:53.883',-0.340,-0.030
'26:53.886',-0.345,-0.035
'26:53.889',-0.355,-0.015
'26:53.892',-0.335,-0.005
'26:53.894',-0.325,0.000
'26:53.897',-0.325,0.000
'26:53.900',-0.330,-0.005
'26:53.903',-0.340,-0.005
'26:53.906',-0.345,0.000
'26:53.908',-0.335,0.005
'26:53.911',-0.335,0.000
'26:53.914',-0.340,0.005
'26:53.917',-0.365,-0.010
'26:53.919',-0.395,-0.015
'26:53.922',-0.430,-0.005
'26:53.925',-0.440,-0.015
'26:53.928',-0.425,-0.015
'26:53.931',-0.370,-0.040
'26:53.933',-0.245,-0.045
'26:53.936',-0.045,-0.055
'26:53.939',0.225,-0.050
'26:53.942',0.560,-0.055
'26:53.944',0.905,-0.050
'26:53.947',1.205,-0.080
'26:53.950',1.345,-0.105
'26:53.953',1.240,-0.125
'26:53.956',0.960,-0.140
'26:53.958',0.635,-0.135
'26:53.961',0.380,-0.100
'26:53.964',0.235,-0.075
'26:53.967',0.170,-0.040
'26:53.969',0.100,-0.030
'26:53.972',-0.020,-0.020
'26:53.975',-0.110,-0.025
'26:53.978',-0.145,-0.015
'26:53.981',-0.180,-0.025
'26:53.983',-0.230,-0.040
'26:53.986',-0.290,-0.040
'26:53.989',-0.320,-0.050
'26:53.992',-0.350,-0.035
'26:53.994',-0.355,-0.025
'26:53.997',-0.375,-0.040
'26:54.000',-0.390,-0.045
'26:54.003',-0.380,-0.050
'26:54.006',-0.380,-0.055
'26:54.008',-0.380,-0.035
'26:54.011',-0.365,-0.040
'26:54.014',-0.375,-0.045
'26:54.017',-0.390,-0.040
'26:54.019',-0.400,-0.055
'26:54.022',-0.410,-0.040
'26:54.025',-0.415,-0.030
'26:54.028',-0.400,-0.025
'26:54.031',-0.400,-0.025
'26:54.033',-0.395,-0.030
'26:54.036',-0.400,-0.035
'26:54.039',-0.420,-0.025
'26:54.042',-0.410,0.000
'26:54.044',-0.400,0.010
'26:54.047',-0.390,-0.005
'26:54.050',-0.385,-0.005
'26:54.053',-0.405,-0.015
'26:54.056',-0.405,-0.005
'26:54.058',-0.400,-0.005
'26:54.061',-0.400,0.015
'26:54.064',-0.390,0.005
'26:54.067',-0.400,0.005
'26:54.069',-0.410,-0.005
'26:54.072',-0.410,-0.005
'26:54.075',-0.405,0.005
'26:54.078',-0.395,0.000
'26:54.081',-0.395,0.005
'26:54.083',-0.400,-0.025
'26:54.086',-0.415,-0.055
'26:54.089',-0.410,-0.055
'26:54.092',-0.405,-0.050
'26:54.094',-0.395,-0.035
'26:54.097',-0.390,-0.050
'26:54.100',-0.400,-0.055
'26:54.103',-0.400,-0.065
'26:54.106',-0.420,-0.070
'26:54.108',-0.415,-0.050
'26:54.111',-0.385,-0.040
'26:54.114',-0.395,-0.045
'26:54.117',-0.405,-0.060
'26:54.119',-0.410,-0.060
'26:54.122',-0.420,-0.060
'26:54.125',-0.400,-0.045
'26:54.128',-0.395,-0.035
'26:54.131',-0.395,-0.050
'26:54.133',-0.400,-0.060
'26:54.136',-0.405,-0.055
'26:54.139',-0.400,-0.050
'26:54.142',-0.390,-0.045
'26:54.144',-0.375,-0.040
'26:54.147',-0.385,-0.050
'26:54.150',-0.375,-0.050
'26:54.153',-0.385,-0.045
'26:54.156',-0.410,-0.045
'26:54.158',-0.380,-0.035
'26:54.161',-0.370,-0.025
'26:54.164',-0.360,-0.040
'26:54.167',-0.360,-0.040
'26:54.169',-0.355,-0.060
'26:54.172',-0.365,-0.045
'26:54.175',-0.330,-0.030
'26:54.178',-0.330,-0.030
'26:54.181',-0.320,-0.025
'26:54.183',-0.320,-0.030
'26:54.186',-0.315,-0.035
'26:54.189',-0.315,-0.030
'26:54.192',-0.300,-0.010
'26:54.194',-0.270,-0.005
'26:54.197',-0.260,0.000
'26:54.200',-0.260,-0.010
'26:54.203',-0.255,-0.010
'26:54.206',-0.230,-0.025
'26:54.208',-0.225,0.000
'26:54.211',-0.190,0.010
'26:54.214',-0.185,0.000
'26:54.217',-0.175,-0.005
'26:54.219',-0.175,-0.010
'26:54.222',-0.175,-0.020
'26:54.225',-0.155,-0.005
'26:54.228',-0.140,0.005
'26:54.231',-0.120,-0.010
'26:54.233',-0.125,-0.035
'26:54.236',-0.125,-0.055
'26:54.239',-0.125,-0.055
'26:54.242',-0.110,-0.060
'26:54.244',-0.100,-0.050
'26:54.247',-0.095,-0.060
'26:54.250',-0.100,-0.055
'26:54.253',-0.100,-0.075
'26:54.256',-0.100,-0.060
'26:54.258',-0.100,-0.065
'26:54.261',-0.080,-0.055
'26:54.264',-0.090,-0.045
'26:54.267',-0.105,-0.060
'26:54.269',-0.120,-0.070
'26:54.272',-0.120,-0.070
'26:54.275',-0.130,-0.055
'26:54.278',-0.135,-0.050
'26:54.281',-0.145,-0.045
'26:54.283',-0.160,-0.050
'26:54.286',-0.175,-0.070
'26:54.289',-0.195,-0.055
'26:54.292',-0.205,-0.055
'26:54.294',-0.220,-0.035
'26:54.297',-0.220,-0.040
'26:54.300',-0.230,-0.040
'26:54.303',-0.250,-0.050
'26:54.306',-0.270,-0.060
'26:54.308',-0.275,-0.045
'26:54.311',-0.280,-0.030
'26:54.314',-0.300,-0.030
'26:54.317',-0.310,-0.050
'26:54.319',-0.320,-0.050
'26:54.322',-0.320,-0.040
'26:54.325',-0.310,-0.030
'26:54.328',-0.310,-0.035
'26:54.331',-0.315,-0.040
'26:54.333',-0.320,-0.040
'26:54.336',-0.330,-0.035
'26:54.339',-0.335,-0.025
'26:54.342',-0.335,-0.020
'26:54.344',-0.320,-0.010
'26:54.347',-0.325,-0.020
'26:54.350',-0.345,-0.020
'26:54.353',-0.335,-0.005
'26:54.356',-0.340,0.000
'26:54.358',-0.340,-0.005
'26:54.361',-0.330,0.010
'26:54.364',-0.335,0.010
'26:54.367',-0.340,0.000
'26:54.369',-0.345,-0.010
'26:54.372',-0.350,0.010
'26:54.375',-0.365,0.010
'26:54.378',-0.345,0.015
'26:54.381',-0.345,0.010
'26:54.383',-0.355,-0.010
'26:54.386',-0.370,-0.045
'26:54.389',-0.375,-0.045
'26:54.392',-0.355,-0.035
'26:54.394',-0.360,-0.040
'26:54.397',-0.365,-0.035
'26:54.400',-0.375,-0.040
'26:54.403',-0.370,-0.070
'26:54.406',-0.360,-0.060
'26:54.408',-0.375,-0.040
'26:54.411',-0.365,-0.040
'26:54.414',-0.350,-0.035
'26:54.417',-0.350,-0.050
'26:54.419',-0.360,-0.070
'26:54.422',-0.360,-0.060
'26:54.425',-0.355,-0.050
'26:54.428',-0.345,-0.040
'26:54.431',-0.345,-0.040
'26:54.433',-0.345,-0.045
'26:54.436',-0.355,-0.055
'26:54.439',-0.350,-0.050
'26:54.442',-0.345,-0.040
'26:54.444',-0.335,-0.030
'26:54.447',-0.335,-0.035
'26:54.450',-0.335,-0.050
'26:54.453',-0.350,-0.050
'26:54.456',-0.355,-0.050
'26:54.458',-0.345,-0.040
'26:54.461',-0.330,-0.030
'26:54.464',-0.335,-0.025
'26:54.467',-0.350,-0.045
'26:54.469',-0.350,-0.050
'26:54.472',-0.360,-0.040
'26:54.475',-0.355,-0.035
'26:54.478',-0.340,-0.025
'26:54.481',-0.340,-0.045
'26:54.483',-0.330,-0.050
'26:54.486',-0.350,-0.045
'26:54.489',-0.350,-0.030
'26:54.492',-0.350,-0.020
'26:54.494',-0.335,-0.010
'26:54.497',-0.345,-0.005
'26:54.500',-0.335,-0.015
'26:54.503',-0.340,-0.025
'26:54.506',-0.345,-0.015
'26:54.508',-0.350,0.005
'26:54.511',-0.345,0.020
'26:54.514',-0.340,0.010
'26:54.517',-0.345,-0.005
'26:54.519',-0.355,-0.015
'26:54.522',-0.360,-0.005
'26:54.525',-0.355,0.015
'26:54.528',-0.340,0.010
'26:54.531',-0.340,0.005
'26:54.533',-0.340,-0.005
'26:54.536',-0.350,-0.035
'26:54.539',-0.360,-0.025
'26:54.542',-0.350,-0.030
'26:54.544',-0.345,-0.045
'26:54.547',-0.350,-0.045
'26:54.550',-0.360,-0.055
'26:54.553',-0.365,-0.065
'26:54.556',-0.370,-0.075
'26:54.558',-0.360,-0.055
'26:54.561',-0.350,-0.055
'26:54.564',-0.355,-0.050
'26:54.567',-0.350,-0.065
'26:54.569',-0.360,-0.075
'26:54.572',-0.365,-0.065
'26:54.575',-0.355,-0.050
'26:54.578',-0.355,-0.040
'26:54.581',-0.350,-0.040
'26:54.583',-0.355,-0.060
'26:54.586',-0.365,-0.060
'26:54.589',-0.370,-0.055
