'Elapsed time','MLII','V1'
'9:12.283',-0.455,-0.080
'9:12.286',-0.450,-0.075
'9:12.289',-0.450,-0.080
'9:12.292',-0.465,-0.065
'9:12.294',-0.460,-0.085
'9:12.297',-0.465,-0.080
'9:12.300',-0.475,-0.095
'9:12.303',-0.475,-0.095
'9:12.306',-0.465,-0.095
'9:12.308',-0.460,-0.085
'9:12.311',-0.455,-0.100
'9:12.314',-0.445,-0.110
'9:12.317',-0.470,-0.115
'9:12.319',-0.465,-0.100
'9:12.322',-0.460,-0.100
'9:12.325',-0.455,-0.085
'9:12.328',-0.445,-0.110
'9:12.331',-0.455,-0.120
'9:12.333',-0.460,-0.125
'9:12.336',-0.465,-0.120
'9:12.339',-0.455,-0.110
'9:12.342',-0.450,-0.090
'9:12.344',-0.455,-0.095
'9:12.347',-0.460,-0.100
'9:12.350',-0.470,-0.120
'9:12.353',-0.465,-0.115
'9:12.356',-0.465,-0.100
'9:12.358',-0.440,-0.095
'9:12.361',-0.430,-0.110
'9:12.364',-0.430,-0.115
'9:12.367',-0.440,-0.110
'9:12.369',-0.440,-0.120
'9:12.372',-0.445,-0.095
'9:12.375',-0.420,-0.095
'9:12.378',-0.405,-0.100
'9:12.381',-0.400,-0.110
'9:12.383',-0.400,-0.115
'9:12.386',-0.410,-0.120
'9:12.389',-0.400,-0.100
'9:12.392',-0.385,-0.090
'9:12.394',-0.375,-0.085
'9:12.397',-0.370,-0.105
'9:12.400',-0.355,-0.105
'9:12.403',-0.360,-0.100
'9:12.406',-0.355,-0.090
'9:12.408',-0.325,-0.090
'9:12.411',-0.310,-0.095
'9:12.414',-0.300,-0.100
'9:12.417',-0.305,-0.105
'9:12.419',-0.285,-0.115
'9:12.422',-0.275,-0.090
'9:12.425',-0.245,-0.075
'9:12.428',-0.245,-0.085
'9:12.431',-0.235,-0.090
'9:12.433',-0.235,-0.095
'9:12.436',-0.230,-0.100
'9:12.439',-0.215,-0.090
'9:12.442',-0.180,-0.095
'9:12.444',-0.185,-0.110
'9:12.447',-0.180,-0.120
'9:12.450',-0.160,-0.120
'9:12.453',-0.160,-0.125
'9:12.456',-0.150,-0.120
'9:12.458',-0.145,-0.115
'9:12.461',-0.150,-0.115
'9:12.464',-0.145,-0.135
'9:12.467',-0.145,-0.120
'9:12.469',-0.150,-0.130
'9:12.472',-0.155,-0.120
'9:12.475',-0.140,-0.110
'9:12.478',-0.150,-0.125
'9:12.481',-0.150,-0.125
'9:12.483',-0.165,-0.140
'9:12.486',-0.185,-0.130
'9:12.489',-0.200,-0.115
'9:12.492',-0.210,-0.110
'9:12.494',-0.220,-0.115
'9:12.497',-0.240,-0.115
'9:12.500',-0.255,-0.120
'9:12.503',-0.280,-0.120
'9:12.506',-0.285,-0.110
'9:12.508',-0.290,-0.105
'9:12.511',-0.300,-0.120
'9:12.514',-0.325,-0.120
'9:12.517',-0.330,-0.120
'9:12.519',-0.345,-0.115
'9:12.522',-0.340,-0.100
'9:12.525',-0.350,-0.095
'9:12.528',-0.360,-0.090
'9:12.531',-0.370,-0.095
'9:12.533',-0.370,-0.110
'9:12.536',-0.385,-0.110
'9:12.539',-0.380,-0.095
'9:12.542',-0.370,-0.080
'9:12.544',-0.370,-0.085
'9:12.547',-0.385,-0.095
'9:12.550',-0.390,-0.095
'9:12.553',-0.390,-0.090
'9:12.556',-0.395,-0.080
'9:12.558',-0.385,-0.075
'9:12.561',-0.390,-0.080
'9:12.564',-0.395,-0.080
'9:12.567',-0.395,-0.080
'9:12.569',-0.400,-0.090
'9:12.572',-0.395,-0.075
'9:12.575',-0.390,-0.065
'9:12.578',-0.380,-0.070
'9:12.581',-0.390,-0.065
'9:12.583',-0.395,-0.080
'9:12.586',-0.420,-0.090
'9:12.589',-0.420,-0.080
'9:12.592',-0.425,-0.065
'9:12.594',-0.415,-0.075
'9:12.597',-0.405,-0.085
'9:12.600',-0.410,-0.095
'9:12.603',-0.415,-0.105
'9:12.606',-0.425,-0.095
'9:12.608',-0.425,-0.080
'9:12.611',-0.415,-0.095
'9:12.614',-0.410,-0.095
'9:12.617',-0.405,-0.100
'9:12.619',-0.405,-0.100
'9:12.622',-0.430,-0.085
'9:12.625',-0.420,-0.060
'9:12.628',-0.410,-0.080
'9:12.631',-0.405,-0.085
'9:12.633',-0.415,-0.100
'9:12.636',-0.425,-0.090
'9:12.639',-0.400,-0.080
'9:12.642',-0.405,-0.075
'9:12.644',-0.400,-0.075
'9:12.647',-0.405,-0.095
'9:12.650',-0.415,-0.095
'9:12.653',-0.410,-0.095
'9:12.656',-0.405,-0.085
'9:12.658',-0.395,-0.085
'9:12.661',-0.385,-0.090
'9:12.664',-0.385,-0.100
'9:12.667',-0.400,-0.100
'9:12.669',-0.410,-0.090
'9:12.672',-0.385,-0.085
'9:12.675',-0.375,-0.070
'9:12.678',-0.390,-0.075
'9:12.681',-0.390,-0.090
'9:12.683',-0.395,-0.095
'9:12.686',-0.390,-0.105
'9:12.689',-0.380,-0.090
'9:12.692',-0.375,-0.070
'9:12.694',-0.370,-0.080
'9:12.697',-0.380,-0.090
'9:12.700',-0.390,-0.090
'9:12.703',-0.395,-0.085
'9:12.706',-0.385,-0.070
'9:12.708',-0.375,-0.060
'9:12.711',-0.365,-0.055
'9:12.714',-0.385,-0.060
'9:12.717',-0.395,-0.070
'9:12.719',-0.400,-0.075
'9:12.722',-0.380,-0.075
'9:12.725',-0.370,-0.070
'9:12.728',-0.370,-0.070
'9:12.731',-0.370,-0.065
'9:12.733',-0.380,-0.085
'9:12.736',-0.395,-0.090
'9:12.739',-0.380,-0.085
'9:12.742',-0.380,-0.075
'9:12.744',-0.370,-0.090
'9:12.747',-0.395,-0.095
'9:12.750',-0.380,-0.115
'9:12.753',-0.400,-0.100
'9:12.756',-0.395,-0.090
'9:12.758',-0.375,-0.075
'9:12.761',-0.375,-0.090
'9:12.764',-0.375,-0.080
'9:12.767',-0.385,-0.110
'9:12.769',-0.385,-0.100
'9:12.772',-0.395,-0.085
'9:12.775',-0.390,-0.080
'9:12.778',-0.380,-0.080
'9:12.781',-0.370,-0.090
'9:12.783',-0.375,-0.095
'9:12.786',-0.380,-0.095
'9:12.789',-0.380,-0.080
'9:12.792',-0.370,-0.070
'9:12.794',-0.360,-0.075
'9:12.797',-0.370,-0.085
'9:12.800',-0.380,-0.085
'9:12.803',-0.400,-0.090
'9:12.806',-0.390,-0.090
'9:12.808',-0.385,-0.070
'9:12.811',-0.370,-0.080
'9:12.814',-0.360,-0.095
'9:12.817',-0.355,-0.110
'9:12.819',-0.375,-0.095
'9:12.822',-0.395,-0.080
'9:12.825',-0.370,-0.065
'9:12.828',-0.360,-0.065
'9:12.831',-0.365,-0.060
'9:12.833',-0.365,-0.090
'9:12.836',-0.375,-0.080
'9:12.839',-0.370,-0.075
'9:12.842',-0.365,-0.060
'9:12.844',-0.355,-0.060
'9:12.847',-0.360,-0.070
'9:12.850',-0.370,-0.080
'9:12.853',-0.370,-0.090
'9:12.856',-0.375,-0.065
'9:12.858',-0.365,-0.065
'9:12.861',-0.355,-0.065
'9:12.864',-0.360,-0.080
'9:12.867',-0.370,-0.080
'9:12.869',-0.385,-0.075
'9:12.872',-0.375,-0.060
'9:12.875',-0.360,-0.065
'9:12.878',-0.360,-0.065
'9:12.881',-0.355,-0.090
'9:12.883',-0.355,-0.100
'9:12.886',-0.360,-0.110
'9:12.889',-0.360,-0.085
'9:12.892',-0.360,-0.080
'9:12.894',-0.350,-0.080
'9:12.897',-0.350,-0.095
'9:12.900',-0.340,-0.090
'9:12.903',-0.355,-0.095
'9:12.906',-0.355,-0.095
'9:12.908',-0.350,-0.070
'9:12.911',-0.340,-0.085
'9:12.914',-0.335,-0.090
'9:12.917',-0.335,-0.110
'9:12.919',-0.330,-0.105
'9:12.922',-0.320,-0.090
'9:12.925',-0.285,-0.070
'9:12.928',-0.275,-0.070
'9:12.931',-0.285,-0.080
'9:12.933',-0.290,-0.075
'9:12.936',-0.300,-0.085
'9:12.939',-0.295,-0.085
'9:12.942',-0.285,-0.075
'9:12.944',-0.275,-0.075
'9:12.947',-0.255,-0.075
'9:12.950',-0.245,-0.080
'9:12.953',-0.245,-0.070
'9:12.956',-0.200,-0.080
'9:12.958',-0.180,-0.070
'9:12.961',-0.175,-0.075
'9:12.964',-0.190,-0.090
'9:12.967',-0.210,-0.080
'9:12.969',-0.225,-0.075
'9:12.972',-0.235,-0.080
'9:12.975',-0.220,-0.070
'9:12.978',-0.225,-0.085
'9:12.981',-0.235,-0.085
'9:12.983',-0.240,-0.085
'9:12.986',-0.245,-0.085
'9:12.989',-0.240,-0.070
'9:12.992',-0.250,-0.065
'9:12.994',-0.240,-0.085
'9:12.997',-0.250,-0.085
'9:13.000',-0.285,-0.085
'9:13.003',-0.305,-0.085
'9:13.006',-0.295,-0.090
'9:13.008',-0.300,-0.080
'9:13.011',-0.310,-0.075
'9:13.014',-0.325,-0.095
'9:13.017',-0.345,-0.110
'9:13.019',-0.360,-0.105
'9:13.022',-0.345,-0.095
'9:13.025',-0.325,-0.100
'9:13.028',-0.330,-0.095
'9:13.031',-0.350,-0.110
'9:13.033',-0.350,-0.115
'9:13.036',-0.365,-0.110
'9:13.039',-0.355,-0.085
'9:13.042',-0.375,-0.090
'9:13.044',-0.335,-0.100
'9:13.047',-0.330,-0.105
'9:13.050',-0.350,-0.120
'9:13.053',-0.355,-0.120
'9:13.056',-0.355,-0.100
'9:13.058',-0.335,-0.090
'9:13.061',-0.350,-0.085
'9:13.064',-0.365,-0.095
'9:13.067',-0.355,-0.100
'9:13.069',-0.375,-0.110
'9:13.072',-0.395,-0.085
'9:13.075',-0.420,-0.075
'9:13.078',-0.440,-0.080
'9:13.081',-0.440,-0.090
'9:13.083',-0.380,-0.110
'9:13.086',-0.220,-0.090
'9:13.089',0.045,-0.085
'9:13.092',0.395,-0.070
'9:13.094',0.795,-0.085
'9:13.097',1.175,-0.095
'9:13.100',1.390,-0.140
'9:13.103',1.345,-0.170
'9:13.106',1.080,-0.180
'9:13.108',0.725,-0.180
'9:13.111',0.395,-0.145
'9:13.114',0.215,-0.110
'9:13.117',0.160,-0.060
'9:13.119',0.100,-0.050
'9:13.122',0.020,-0.045
'9:13.125',-0.060,-0.040
'9:13.128',-0.125,-0.055
'9:13.131',-0.180,-0.075
'9:13.133',-0.240,-0.065
'9:13.136',-0.305,-0.080
'9:13.139',-0.330,-0.065
'9:13.142',-0.345,-0.065
'9:13.144',-0.355,-0.075
'9:13.147',-0.360,-0.095
'9:13.150',-0.370,-0.105
'9:13.153',-0.385,-0.105
'9:13.156',-0.375,-0.100
'9:13.158',-0.385,-0.095
'9:13.161',-0.380,-0.100
'9:13.164',-0.385,-0.110
'9:13.167',-0.390,-0.105
'9:13.169',-0.400,-0.110
'9:13.172',-0.390,-0.115
'9:13.175',-0.390,-0.090
'9:13.178',-0.375,-0.100
'9:13.181',-0.375,-0.100
'9:13.183',-0.400,-0.105
'9:13.186',-0.410,-0.105
'9:13.189',-0.410,-0.100
'9:13.192',-0.395,-0.085
'9:13.194',-0.385,-0.085
'9:13.197',-0.385,-0.090
'9:13.200',-0.390,-0.090
'9:13.203',-0.405,-0.095
'9:13.206',-0.395,-0.095
'9:13.208',-0.380,-0.080
'9:13.211',-0.375,-0.080
'9:13.214',-0.385,-0.095
'9:13.217',-0.400,-0.095
'9:13.219',-0.400,-0.100
'9:13.222',-0.395,-0.085
'9:13.225',-0.380,-0.070
'9:13.228',-0.370,-0.085
'9:13.231',-0.370,-0.095
'9:13.233',-0.375,-0.095
'9:13.236',-0.400,-0.105
'9:13.239',-0.400,-0.085
'9:13.242',-0.395,-0.075
'9:13.244',-0.385,-0.075
'9:13.247',-0.380,-0.085
'9:13.250',-0.390,-0.085
'9:13.253',-0.400,-0.090
'9:13.256',-0.385,-0.070
'9:13.258',-0.390,-0.065
'9:13.261',-0.380,-0.070
'9:13.264',-0.385,-0.075
'9:13.267',-0.390,-0.080
'9:13.269',-0.400,-0.075
'9:13.272',-0.385,-0.070
'9:13.275',-0.385,-0.055
'9:13.278',-0.380,-0.080
'9:13.281',-0.385,-0.090
'9:13.283',-0.385,-0.100
'9:13.286',-0.375,-0.105
'9:13.289',-0.370,-0.085
'9:13.292',-0.365,-0.085
'9:13.294',-0.355,-0.090
'9:13.297',-0.355,-0.100
'9:13.300',-0.360,-0.105
'9:13.303',-0.370,-0.120
'9:13.306',-0.355,-0.105
'9:13.308',-0.335,-0.090
'9:13.311',-0.320,-0.105
'9:13.314',-0.310,-0.105
'9:13.317',-0.315,-0.110
'9:13.319',-0.310,-0.110
'9:13.322',-0.300,-0.090
'9:13.325',-0.275,-0.085
'9:13.328',-0.270,-0.090
'9:13.331',-0.265,-0.095
'9:13.333',-0.275,-0.105
'9:13.336',-0.270,-0.105
'9:13.339',-0.240,-0.095
'9:13.342',-0.220,-0.085
'9:13.344',-0.210,-0.105
'9:13.347',-0.205,-0.115
'9:13.350',-0.200,-0.115
'9:13.353',-0.195,-0.110
'9:13.356',-0.175,-0.105
'9:13.358',-0.155,-0.085
'9:13.361',-0.155,-0.090
'9:13.364',-0.150,-0.105
'9:13.367',-0.145,-0.110
'9:13.369',-0.140,-0.120
'9:13.372',-0.120,-0.105
'9:13.375',-0.100,-0.100
'9:13.378',-0.085,-0.100
'9:13.381',-0.085,-0.100
'9:13.383',-0.090,-0.105
'9:13.386',-0.080,-0.095
'9:13.389',-0.080,-0.095
'9:13.392',-0.065,-0.080
'9:13.394',-0.050,-0.085
'9:13.397',-0.050,-0.090
'9:13.400',-0.055,-0.095
'9:13.403',-0.060,-0.100
'9:13.406',-0.065,-0.090
'9:13.408',-0.065,-0.085
'9:13.411',-0.075,-0.085
'9:13.414',-0.085,-0.095
'9:13.417',-0.110,-0.090
'9:13.419',-0.120,-0.100
'9:13.422',-0.120,-0.100
'9:13.425',-0.120,-0.090
'9:13.428',-0.135,-0.085
'9:13.431',-0.155,-0.105
'9:13.433',-0.160,-0.115
'9:13.436',-0.185,-0.110
'9:13.439',-0.210,-0.105
'9:13.442',-0.215,-0.095
'9:13.444',-0.225,-0.105
'9:13.447',-0.235,-0.110
'9:13.450',-0.260,-0.100
'9:13.453',-0.275,-0.110
'9:13.456',-0.260,-0.090
'9:13.458',-0.275,-0.090
'9:13.461',-0.275,-0.100
'9:13.464',-0.280,-0.100
'9:13.467',-0.295,-0.115
'9:13.469',-0.300,-0.105
'9:13.472',-0.295,-0.090
'9:13.475',-0.300,-0.075
'9:13.478',-0.295,-0.080
'9:13.481',-0.300,-0.095
'9:13.483',-0.295,-0.105
'9:13.486',-0.335,-0.100
'9:13.489',-0.320,-0.095
'9:13.492',-0.300,-0.090
'9:13.494',-0.315,-0.090
'9:13.497',-0.315,-0.095
'9:13.500',-0.320,-0.110
'9:13.503',-0.335,-0.105
'9:13.506',-0.320,-0.100
'9:13.508',-0.315,-0.085
'9:13.511',-0.310,-0.090
'9:13.514',-0.300,-0.095
'9:13.517',-0.320,-0.100
'9:13.519',-0.330,-0.095
'9:13.522',-0.340,-0.095
'9:13.525',-0.335,-0.080
'9:13.528',-0.325,-0.080
'9:13.531',-0.320,-0.090
'9:13.533',-0.315,-0.100
'9:13.536',-0.340,-0.100
'9:13.539',-0.345,-0.085
'9:13.542',-0.340,-0.080
'9:13.544',-0.330,-0.075
'9:13.547',-0.340,-0.070
'9:13.550',-0.340,-0.085
'9:13.553',-0.340,-0.085
'9:13.556',-0.325,-0.090
'9:13.558',-0.310,-0.080
'9:13.561',-0.315,-0.075
'9:13.564',-0.315,-0.100
'9:13.567',-0.325,-0.085
'9:13.569',-0.330,-0.100
'9:13.572',-0.330,-0.090
'9:13.575',-0.320,-0.090
'9:13.578',-0.320,-0.105
'9:13.581',-0.305,-0.105
'9:13.583',-0.300,-0.115
'9:13.586',-0.310,-0.120
'9:13.589',-0.295,-0.105
'9:13.592',-0.300,-0.095
'9:13.594',-0.295,-0.105
'9:13.597',-0.305,-0.105
'9:13.600',-0.315,-0.110
'9:13.603',-0.325,-0.115
'9:13.606',-0.310,-0.110
'9:13.608',-0.305,-0.095
'9:13.611',-0.295,-0.090
'9:13.614',-0.290,-0.105
'9:13.617',-0.300,-0.115
'9:13.619',-0.305,-0.115
'9:13.622',-0.295,-0.100
'9:13.625',-0.290,-0.090
'9:13.628',-0.285,-0.100
'9:13.631',-0.295,-0.100
'9:13.633',-0.295,-0.100
'9:13.636',-0.310,-0.105
'9:13.639',-0.295,-0.095
'9:13.642',-0.300,-0.090
'9:13.644',-0.295,-0.100
'9:13.647',-0.295,-0.105
'9:13.650',-0.300,-0.110
'9:13.653',-0.305,-0.110
'9:13.656',-0.300,-0.105
'9:13.658',-0.305,-0.090
'9:13.661',-0.290,-0.085
'9:13.664',-0.290,-0.095
'9:13.667',-0.295,-0.110
'9:13.669',-0.320,-0.100
'9:13.672',-0.300,-0.085
'9:13.675',-0.290,-0.070
'9:13.678',-0.280,-0.075
'9:13.681',-0.290,-0.090
'9:13.683',-0.305,-0.095
'9:13.686',-0.310,-0.100
'9:13.689',-0.305,-0.080
'9:13.692',-0.295,-0.075
'9:13.694',-0.285,-0.075
'9:13.697',-0.290,-0.075
'9:13.700',-0.305,-0.085
'9:13.703',-0.315,-0.090
'9:13.706',-0.305,-0.080
'9:13.708',-0.290,-0.070
'9:13.711',-0.280,-0.095
'9:13.714',-0.285,-0.105
'9:13.717',-0.295,-0.105
'9:13.719',-0.305,-0.115
'9:13.722',-0.315,-0.105
'9:13.725',-0.290,-0.085
'9:13.728',-0.280,-0.090
'9:13.731',-0.285,-0.105
'9:13.733',-0.295,-0.110
'9:13.736',-0.315,-0.115
'9:13.739',-0.310,-0.105
'9:13.742',-0.300,-0.090
'9:13.744',-0.295,-0.100
'9:13.747',-0.285,-0.105
'9:13.750',-0.290,-0.110
'9:13.753',-0.300,-0.125
'9:13.756',-0.300,-0.110
'9:13.758',-0.295,-0.105
'9:13.761',-0.270,-0.100
'9:13.764',-0.265,-0.095
'9:13.767',-0.275,-0.105
'9:13.769',-0.290,-0.115
'9:13.772',-0.290,-0.110
'9:13.775',-0.285,-0.090
'9:13.778',-0.280,-0.100
'9:13.781',-0.280,-0.115
'9:13.783',-0.275,-0.110
'9:13.786',-0.285,-0.105
'9:13.789',-0.275,-0.090
'9:13.792',-0.275,-0.095
'9:13.794',-0.265,-0.085
'9:13.797',-0.270,-0.105
'9:13.800',-0.275,-0.115
'9:13.803',-0.285,-0.110
'9:13.806',-0.290,-0.090
'9:13.808',-0.290,-0.075
'9:13.811',-0.290,-0.070
'9:13.814',-0.280,-0.080
'9:13.817',-0.280,-0.090
'9:13.819',-0.285,-0.090
'9:13.822',-0.280,-0.075
'9:13.825',-0.270,-0.070
'9:13.828',-0.255,-0.080
'9:13.831',-0.255,-0.085
'9:13.833',-0.260,-0.080
'9:13.836',-0.285,-0.085
'9:13.839',-0.275,-0.075
'9:13.842',-0.275,-0.070
'9:13.844',-0.260,-0.065
'9:13.847',-0.275,-0.075
'9:13.850',-0.265,-0.085
'9:13.853',-0.260,-0.080
'9:13.856',-0.235,-0.075
'9:13.858',-0.230,-0.085
'9:13.861',-0.210,-0.080
'9:13.864',-0.210,-0.085
'9:13.867',-0.215,-0.100
'9:13.869',-0.225,-0.095
'9:13.872',-0.210,-0.090
'9:13.875',-0.210,-0.085
'9:13.878',-0.200,-0.075
'9:13.881',-0.205,-0.090
'9:13.883',-0.205,-0.095
'9:13.886',-0.210,-0.095
'9:13.889',-0.190,-0.095
'9:13.892',-0.160,-0.085
'9:13.894',-0.130,-0.085
'9:13.897',-0.120,-0.095
'9:13.900',-0.110,-0.095
'9:13.903',-0.125,-0.090
'9:13.906',-0.150,-0.080
'9:13.908',-0.160,-0.070
'9:13.911',-0.145,-0.095
'9:13.914',-0.145,-0.095
'9:13.917',-0.160,-0.100
'9:13.919',-0.180,-0.100
'9:13.922',-0.180,-0.100
'9:13.925',-0.170,-0.090
'9:13.928',-0.170,-0.095
'9:13.931',-0.180,-0.105
'9:13.933',-0.195,-0.110
'9:13.936',-0.210,-0.115
'9:13.939',-0.220,-0.090
'9:13.942',-0.225,-0.085
'9:13.944',-0.235,-0.090
'9:13.947',-0.250,-0.090
'9:13.950',-0.260,-0.095
'9:13.953',-0.275,-0.095
'9:13.956',-0.270,-0.090
'9:13.958',-0.270,-0.080
'9:13.961',-0.290,-0.090
'9:13.964',-0.295,-0.090
'9:13.967',-0.290,-0.100
'9:13.969',-0.305,-0.090
'9:13.972',-0.305,-0.080
'9:13.975',-0.300,-0.070
'9:13.978',-0.300,-0.080
'9:13.981',-0.295,-0.090
'9:13.983',-0.315,-0.090
'9:13.986',-0.315,-0.095
'9:13.989',-0.315,-0.080
'9:13.992',-0.305,-0.070
'9:13.994',-0.305,-0.080
'9:13.997',-0.295,-0.085
'9:14.000',-0.300,-0.095
'9:14.003',-0.305,-0.105
'9:14.006',-0.310,-0.085
'9:14.008',-0.315,-0.085
'9:14.011',-0.315,-0.085
'9:14.014',-0.335,-0.095
'9:14.017',-0.375,-0.100
'9:14.019',-0.410,-0.105
'9:14.022',-0.405,-0.090
'9:14.025',-0.375,-0.085
'9:14.028',-0.255,-0.090
'9:14.031',-0.075,-0.090
'9:14.033',0.140,-0.100
'9:14.036',0.410,-0.090
'9:14.039',0.760,-0.090
'9:14.042',1.105,-0.105
'9:14.044',1.345,-0.115
'9:14.047',1.370,-0.135
'9:14.050',1.155,-0.185
'9:14.053',0.820,-0.195
'9:14.056',0.505,-0.175
'9:14.058',0.290,-0.120
'9:14.061',0.215,-0.080
'9:14.064',0.190,-0.050
'9:14.067',0.130,-0.060
'9:14.069',0.025,-0.065
'9:14.072',-0.045,-0.070
'9:14.075',-0.080,-0.065
'9:14.078',-0.110,-0.080
'9:14.081',-0.170,-0.070
'9:14.083',-0.220,-0.075
'9:14.086',-0.265,-0.085
'9:14.089',-0.285,-0.080
'9:14.092',-0.305,-0.080
'9:14.094',-0.325,-0.075
'9:14.097',-0.335,-0.090
'9:14.100',-0.350,-0.095
'9:14.103',-0.350,-0.090
'9:14.106',-0.340,-0.080
'9:14.108',-0.340,-0.060
'9:14.111',-0.335,-0.065
'9:14.114',-0.345,-0.065
'9:14.117',-0.355,-0.060
'9:14.119',-0.370,-0.075
'9:14.122',-0.365,-0.065
'9:14.125',-0.355,-0.050
'9:14.128',-0.345,-0.055
'9:14.131',-0.360,-0.060
'9:14.133',-0.360,-0.065
'9:14.136',-0.370,-0.070
'9:14.139',-0.360,-0.065
'9:14.142',-0.365,-0.070
'9:14.144',-0.355,-0.080
'9:14.147',-0.355,-0.070
'9:14.150',-0.370,-0.090
'9:14.153',-0.385,-0.090
'9:14.156',-0.380,-0.090
'9:14.158',-0.370,-0.070
'9:14.161',-0.360,-0.080
'9:14.164',-0.355,-0.075
'9:14.167',-0.360,-0.105
'9:14.169',-0.375,-0.095
'9:14.172',-0.375,-0.085
'9:14.175',-0.365,-0.075
'9:14.178',-0.365,-0.090
'9:14.181',-0.365,-0.090
'9:14.183',-0.380,-0.110
'9:14.186',-0.385,-0.090
'9:14.189',-0.380,-0.100
'9:14.192',-0.365,-0.085
'9:14.194',-0.370,-0.080
'9:14.197',-0.390,-0.090
'9:14.200',-0.400,-0.100
'9:14.203',-0.405,-0.095
'9:14.206',-0.400,-0.085
'9:14.208',-0.395,-0.080
'9:14.211',-0.385,-0.085
'9:14.214',-0.395,-0.095
'9:14.217',-0.410,-0.105
'9:14.219',-0.420,-0.110
'9:14.222',-0.405,-0.090
'9:14.225',-0.395,-0.085
'9:14.228',-0.395,-0.080
'9:14.231',-0.405,-0.090
'9:14.233',-0.405,-0.100
'9:14.236',-0.415,-0.105
'9:14.239',-0.395,-0.090
'9:14.242',-0.380,-0.080
'9:14.244',-0.370,-0.070
'9:14.247',-0.365,-0.070
'9:14.250',-0.375,-0.070
'9:14.253',-0.395,-0.080
'9:14.256',-0.395,-0.075
'9:14.258',-0.385,-0.075
'9:14.261',-0.370,-0.075
'9:14.264',-0.365,-0.075
'9:14.267',-0.365,-0.090
'9:14.269',-0.360,-0.085
'9:14.272',-0.355,-0.080
'9:14.275',-0.340,-0.075
'9:14.278',-0.335,-0.070
'9:14.281',-0.345,-0.090
'9:14.283',-0.335,-0.090
'9:14.286',-0.340,-0.085
'9:14.289',-0.320,-0.090
'9:14.292',-0.300,-0.075
'9:14.294',-0.290,-0.075
'9:14.297',-0.280,-0.090
'9:14.300',-0.290,-0.105
'9:14.303',-0.285,-0.115
'9:14.306',-0.255,-0.105
'9:14.308',-0.225,-0.090
'9:14.311',-0.215,-0.090
'9:14.314',-0.200,-0.090
'9:14.317',-0.205,-0.100
'9:14.319',-0.215,-0.095
'9:14.322',-0.200,-0.100
'9:14.325',-0.185,-0.085
'9:14.328',-0.165,-0.090
'9:14.331',-0.155,-0.085
'9:14.333',-0.145,-0.110
'9:14.336',-0.150,-0.110
'9:14.339',-0.135,-0.100
'9:14.342',-0.115,-0.075
'9:14.344',-0.115,-0.085
'9:14.347',-0.105,-0.095
'9:14.350',-0.105,-0.100
'9:14.353',-0.110,-0.115
'9:14.356',-0.100,-0.095
'9:14.358',-0.090,-0.080
'9:14.361',-0.080,-0.080
'9:14.364',-0.085,-0.090
'9:14.367',-0.090,-0.095
'9:14.369',-0.100,-0.095
'9:14.372',-0.095,-0.090
'9:14.375',-0.085,-0.080
'9:14.378',-0.085,-0.085
'9:14.381',-0.110,-0.095
'9:14.383',-0.130,-0.105
'9:14.386',-0.140,-0.105
'9:14.389',-0.150,-0.090
'9:14.392',-0.150,-0.075
'9:14.394',-0.155,-0.080
'9:14.397',-0.175,-0.080
'9:14.400',-0.195,-0.080
'9:14.403',-0.205,-0.090
'9:14.406',-0.225,-0.075
'9:14.408',-0.220,-0.070
'9:14.411',-0.230,-0.065
'9:14.414',-0.235,-0.080
'9:14.417',-0.255,-0.070
'9:14.419',-0.290,-0.070
'9:14.422',-0.290,-0.060
'9:14.425',-0.290,-0.045
'9:14.428',-0.285,-0.050
'9:14.431',-0.285,-0.055
'9:14.433',-0.305,-0.060
'9:14.436',-0.305,-0.055
'9:14.439',-0.315,-0.055
'9:14.442',-0.320,-0.050
'9:14.444',-0.310,-0.060
'9:14.447',-0.330,-0.065
'9:14.450',-0.340,-0.080
'9:14.453',-0.345,-0.075
'9:14.456',-0.345,-0.055
'9:14.458',-0.335,-0.065
'9:14.461',-0.335,-0.055
'9:14.464',-0.340,-0.070
'9:14.467',-0.340,-0.075
'9:14.469',-0.365,-0.080
'9:14.472',-0.360,-0.065
'9:14.475',-0.350,-0.055
'9:14.478',-0.340,-0.055
'9:14.481',-0.350,-0.065
'9:14.483',-0.360,-0.075
'9:14.486',-0.370,-0.075
'9:14.489',-0.370,-0.060
'9:14.492',-0.370,-0.055
'9:14.494',-0.365,-0.060
'9:14.497',-0.370,-0.060
'9:14.500',-0.370,-0.070
'9:14.503',-0.385,-0.075
'9:14.506',-0.375,-0.065
'9:14.508',-0.370,-0.045
'9:14.511',-0.355,-0.060
'9:14.514',-0.360,-0.070
'9:14.517',-0.370,-0.070
'9:14.519',-0.385,-0.070
'9:14.522',-0.375,-0.055
'9:14.525',-0.360,-0.055
'9:14.528',-0.355,-0.050
'9:14.531',-0.355,-0.050
'9:14.533',-0.370,-0.065
'9:14.536',-0.380,-0.055
'9:14.539',-0.370,-0.055
'9:14.542',-0.365,-0.040
'9:14.544',-0.345,-0.045
'9:14.547',-0.365,-0.055
'9:14.550',-0.375,-0.060
'9:14.553',-0.380,-0.050
'9:14.556',-0.365,-0.055
'9:14.558',-0.350,-0.035
'9:14.561',-0.345,-0.035
'9:14.564',-0.355,-0.045
'9:14.567',-0.360,-0.055
'9:14.569',-0.370,-0.050
