'Elapsed time','MLII','V1'
'21:02.400',-0.195,0.210
'21:02.403',-0.200,0.220
'21:02.406',-0.190,0.215
'21:02.408',-0.205,0.200
'21:02.411',-0.210,0.185
'21:02.414',-0.210,0.185
'21:02.417',-0.200,0.185
'21:02.419',-0.200,0.200
'21:02.422',-0.185,0.205
'21:02.425',-0.195,0.190
'21:02.428',-0.200,0.185
'21:02.431',-0.205,0.190
'21:02.433',-0.205,0.185
'21:02.436',-0.190,0.200
'21:02.439',-0.175,0.200
'21:02.442',-0.190,0.190
'21:02.444',-0.195,0.170
'21:02.447',-0.205,0.170
'21:02.450',-0.190,0.190
'21:02.453',-0.170,0.200
'21:02.456',-0.165,0.200
'21:02.458',-0.170,0.190
'21:02.461',-0.160,0.180
'21:02.464',-0.180,0.175
'21:02.467',-0.165,0.195
'21:02.469',-0.160,0.195
'21:02.472',-0.155,0.190
'21:02.475',-0.155,0.180
'21:02.478',-0.165,0.175
'21:02.481',-0.170,0.175
'21:02.483',-0.175,0.180
'21:02.486',-0.165,0.190
'21:02.489',-0.170,0.185
'21:02.492',-0.160,0.185
'21:02.494',-0.160,0.165
'21:02.497',-0.180,0.170
'21:02.500',-0.170,0.175
'21:02.503',-0.155,0.190
'21:02.506',-0.135,0.195
'21:02.508',-0.145,0.185
'21:02.511',-0.145,0.180
'21:02.514',-0.155,0.175
'21:02.517',-0.135,0.190
'21:02.519',-0.140,0.200
'21:02.522',-0.140,0.210
'21:02.525',-0.155,0.210
'21:02.528',-0.185,0.220
'21:02.531',-0.200,0.240
'21:02.533',-0.215,0.275
'21:02.536',-0.225,0.320
'21:02.539',-0.215,0.320
'21:02.542',-0.155,0.335
'21:02.544',-0.060,0.290
'21:02.547',0.055,0.245
'21:02.550',0.215,0.200
'21:02.553',0.355,0.135
'21:02.556',0.470,0.055
'21:02.558',0.565,-0.055
'21:02.561',0.630,-0.140
'21:02.564',0.690,-0.230
'21:02.567',0.845,-0.310
'21:02.569',0.995,-0.450
'21:02.572',1.145,-0.630
'21:02.575',1.275,-0.820
'21:02.578',1.405,-0.990
'21:02.581',1.505,-1.100
'21:02.583',1.575,-1.140
'21:02.586',1.600,-1.130
'21:02.589',1.605,-1.130
'21:02.592',1.590,-1.110
'21:02.594',1.555,-1.085
'21:02.597',1.445,-1.035
'21:02.600',1.290,-0.960
'21:02.603',1.130,-0.860
'21:02.606',0.980,-0.785
'21:02.608',0.820,-0.725
'21:02.611',0.675,-0.650
'21:02.614',0.520,-0.595
'21:02.617',0.360,-0.520
'21:02.619',0.175,-0.455
'21:02.622',-0.035,-0.400
'21:02.625',-0.205,-0.350
'21:02.628',-0.360,-0.305
'21:02.631',-0.500,-0.270
'21:02.633',-0.630,-0.225
'21:02.636',-0.700,-0.175
'21:02.639',-0.750,-0.150
'21:02.642',-0.800,-0.115
'21:02.644',-0.835,-0.080
'21:02.647',-0.840,-0.065
'21:02.650',-0.825,-0.020
'21:02.653',-0.815,0.005
'21:02.656',-0.795,0.035
'21:02.658',-0.800,0.050
'21:02.661',-0.790,0.065
'21:02.664',-0.790,0.095
'21:02.667',-0.745,0.140
'21:02.669',-0.700,0.175
'21:02.672',-0.655,0.205
'21:02.675',-0.630,0.210
'21:02.678',-0.615,0.225
'21:02.681',-0.605,0.250
'21:02.683',-0.575,0.280
'21:02.686',-0.555,0.325
'21:02.689',-0.525,0.335
'21:02.692',-0.500,0.335
'21:02.694',-0.485,0.345
'21:02.697',-0.475,0.350
'21:02.700',-0.450,0.380
'21:02.703',-0.445,0.395
'21:02.706',-0.415,0.400
'21:02.708',-0.395,0.400
'21:02.711',-0.405,0.390
'21:02.714',-0.410,0.380
'21:02.717',-0.410,0.395
'21:02.719',-0.400,0.410
'21:02.722',-0.395,0.415
'21:02.725',-0.400,0.400
'21:02.728',-0.415,0.415
'21:02.731',-0.435,0.410
'21:02.733',-0.425,0.420
'21:02.736',-0.430,0.430
'21:02.739',-0.420,0.425
'21:02.742',-0.415,0.415
'21:02.744',-0.415,0.420
'21:02.747',-0.430,0.425
'21:02.750',-0.435,0.430
'21:02.753',-0.430,0.455
'21:02.756',-0.425,0.440
'21:02.758',-0.430,0.460
'21:02.761',-0.440,0.435
'21:02.764',-0.455,0.450
'21:02.767',-0.460,0.465
'21:02.769',-0.455,0.465
'21:02.772',-0.455,0.470
'21:02.775',-0.460,0.475
'21:02.778',-0.470,0.470
'21:02.781',-0.485,0.465
'21:02.783',-0.475,0.485
'21:02.786',-0.460,0.495
'21:02.789',-0.455,0.495
'21:02.792',-0.445,0.495
'21:02.794',-0.460,0.490
'21:02.797',-0.470,0.485
'21:02.800',-0.470,0.495
'21:02.803',-0.455,0.515
'21:02.806',-0.450,0.505
'21:02.808',-0.450,0.500
'21:02.811',-0.450,0.505
'21:02.814',-0.465,0.495
'21:02.817',-0.440,0.510
'21:02.819',-0.430,0.515
'21:02.822',-0.420,0.520
'21:02.825',-0.400,0.510
'21:02.828',-0.405,0.500
'21:02.831',-0.410,0.490
'21:02.833',-0.385,0.510
'21:02.836',-0.375,0.495
'21:02.839',-0.350,0.495
'21:02.842',-0.335,0.495
'21:02.844',-0.330,0.480
'21:02.847',-0.330,0.475
'21:02.850',-0.310,0.480
'21:02.853',-0.290,0.495
'21:02.856',-0.265,0.475
'21:02.858',-0.250,0.470
'21:02.861',-0.250,0.455
'21:02.864',-0.250,0.445
'21:02.867',-0.225,0.450
'21:02.869',-0.200,0.460
'21:02.872',-0.185,0.470
'21:02.875',-0.170,0.430
'21:02.878',-0.165,0.430
'21:02.881',-0.150,0.420
'21:02.883',-0.145,0.430
'21:02.886',-0.115,0.420
'21:02.889',-0.085,0.415
'21:02.892',-0.075,0.405
'21:02.894',-0.065,0.390
'21:02.897',-0.065,0.385
'21:02.900',-0.045,0.380
'21:02.903',-0.030,0.380
'21:02.906',-0.005,0.370
'21:02.908',0.005,0.365
'21:02.911',0.005,0.345
'21:02.914',0.005,0.340
'21:02.917',0.030,0.335
'21:02.919',0.060,0.335
'21:02.922',0.065,0.325
'21:02.925',0.060,0.305
'21:02.928',0.070,0.290
'21:02.931',0.080,0.290
'21:02.933',0.075,0.285
'21:02.936',0.095,0.280
'21:02.939',0.105,0.275
'21:02.942',0.115,0.255
'21:02.944',0.100,0.240
'21:02.947',0.090,0.240
'21:02.950',0.100,0.240
'21:02.953',0.105,0.240
'21:02.956',0.110,0.240
'21:02.958',0.100,0.230
'21:02.961',0.090,0.200
'21:02.964',0.075,0.210
'21:02.967',0.075,0.220
'21:02.969',0.070,0.215
'21:02.972',0.070,0.210
'21:02.975',0.080,0.210
'21:02.978',0.070,0.200
'21:02.981',0.050,0.200
'21:02.983',0.050,0.220
'21:02.986',0.055,0.225
'21:02.989',0.060,0.225
'21:02.992',0.045,0.210
'21:02.994',0.055,0.210
'21:02.997',0.035,0.200
'21:03.000',0.045,0.210
'21:03.003',0.065,0.245
'21:03.006',0.080,0.240
'21:03.008',0.070,0.240
'21:03.011',0.060,0.240
'21:03.014',0.050,0.230
'21:03.017',0.055,0.245
'21:03.019',0.070,0.255
'21:03.022',0.070,0.245
'21:03.025',0.065,0.230
'21:03.028',0.045,0.225
'21:03.031',0.035,0.220
'21:03.033',0.055,0.215
'21:03.036',0.075,0.240
'21:03.039',0.085,0.225
'21:03.042',0.100,0.225
'21:03.044',0.105,0.225
'21:03.047',0.100,0.225
'21:03.050',0.095,0.220
'21:03.053',0.100,0.240
'21:03.056',0.095,0.245
'21:03.058',0.085,0.235
'21:03.061',0.070,0.230
'21:03.064',0.050,0.240
'21:03.067',0.075,0.260
'21:03.069',0.065,0.260
'21:03.072',0.070,0.255
'21:03.075',0.080,0.240
'21:03.078',0.080,0.240
'21:03.081',0.075,0.240
'21:03.083',0.085,0.245
'21:03.086',0.090,0.260
'21:03.089',0.100,0.245
'21:03.092',0.085,0.255
'21:03.094',0.050,0.250
'21:03.097',0.010,0.245
'21:03.100',-0.015,0.250
'21:03.103',-0.040,0.265
'21:03.106',-0.050,0.260
'21:03.108',-0.070,0.250
'21:03.111',-0.090,0.240
'21:03.114',-0.115,0.245
'21:03.117',-0.125,0.270
'21:03.119',-0.135,0.275
'21:03.122',-0.140,0.275
'21:03.125',-0.145,0.260
'21:03.128',-0.150,0.260
'21:03.131',-0.160,0.250
'21:03.133',-0.155,0.260
'21:03.136',-0.160,0.275
'21:03.139',-0.145,0.260
'21:03.142',-0.145,0.260
'21:03.144',-0.150,0.260
'21:03.147',-0.175,0.245
'21:03.150',-0.160,0.260
'21:03.153',-0.160,0.275
'21:03.156',-0.140,0.275
'21:03.158',-0.150,0.265
'21:03.161',-0.165,0.255
'21:03.164',-0.165,0.235
'21:03.167',-0.160,0.240
'21:03.169',-0.155,0.260
'21:03.172',-0.130,0.255
'21:03.175',-0.145,0.245
'21:03.178',-0.145,0.240
'21:03.181',-0.155,0.235
'21:03.183',-0.155,0.250
'21:03.186',-0.140,0.265
'21:03.189',-0.140,0.260
'21:03.192',-0.140,0.255
'21:03.194',-0.155,0.250
'21:03.197',-0.150,0.230
'21:03.200',-0.140,0.255
'21:03.203',-0.135,0.250
'21:03.206',-0.130,0.255
'21:03.208',-0.125,0.245
'21:03.211',-0.125,0.240
'21:03.214',-0.130,0.235
'21:03.217',-0.135,0.250
'21:03.219',-0.120,0.250
'21:03.222',-0.105,0.260
'21:03.225',-0.110,0.245
'21:03.228',-0.115,0.235
'21:03.231',-0.130,0.240
'21:03.233',-0.110,0.240
'21:03.236',-0.105,0.260
'21:03.239',-0.100,0.255
'21:03.242',-0.110,0.245
'21:03.244',-0.125,0.240
'21:03.247',-0.115,0.235
'21:03.250',-0.120,0.250
'21:03.253',-0.100,0.245
'21:03.256',-0.095,0.260
'21:03.258',-0.125,0.265
'21:03.261',-0.130,0.265
'21:03.264',-0.155,0.285
'21:03.267',-0.160,0.305
'21:03.269',-0.185,0.350
'21:03.272',-0.185,0.360
'21:03.275',-0.185,0.380
'21:03.278',-0.160,0.380
'21:03.281',-0.070,0.365
'21:03.283',0.060,0.335
'21:03.286',0.210,0.290
'21:03.289',0.335,0.215
'21:03.292',0.450,0.130
'21:03.294',0.545,0.025
'21:03.297',0.605,-0.060
'21:03.300',0.700,-0.120
'21:03.303',0.835,-0.205
'21:03.306',0.975,-0.360
'21:03.308',1.120,-0.535
'21:03.311',1.250,-0.730
'21:03.314',1.375,-0.895
'21:03.317',1.510,-0.990
'21:03.319',1.605,-1.060
'21:03.322',1.660,-1.095
'21:03.325',1.675,-1.120
'21:03.328',1.665,-1.110
'21:03.331',1.655,-1.085
'21:03.333',1.610,-1.030
'21:03.336',1.530,-0.945
'21:03.339',1.365,-0.885
'21:03.342',1.175,-0.810
'21:03.344',1.020,-0.745
'21:03.347',0.850,-0.670
'21:03.350',0.695,-0.595
'21:03.353',0.545,-0.525
'21:03.356',0.395,-0.465
'21:03.358',0.190,-0.425
'21:03.361',-0.025,-0.365
'21:03.364',-0.220,-0.310
'21:03.367',-0.345,-0.245
'21:03.369',-0.450,-0.210
'21:03.372',-0.560,-0.175
'21:03.375',-0.675,-0.150
'21:03.378',-0.755,-0.115
'21:03.381',-0.820,-0.075
'21:03.383',-0.825,-0.030
'21:03.386',-0.840,0.000
'21:03.389',-0.815,0.025
'21:03.392',-0.815,0.050
'21:03.394',-0.810,0.070
'21:03.397',-0.805,0.085
'21:03.400',-0.800,0.130
'21:03.403',-0.770,0.175
'21:03.406',-0.755,0.205
'21:03.408',-0.705,0.230
'21:03.411',-0.655,0.260
'21:03.414',-0.625,0.275
'21:03.417',-0.600,0.310
'21:03.419',-0.560,0.340
'21:03.422',-0.545,0.365
'21:03.425',-0.530,0.375
'21:03.428',-0.525,0.380
'21:03.431',-0.490,0.395
'21:03.433',-0.465,0.425
'21:03.436',-0.440,0.440
'21:03.439',-0.420,0.450
'21:03.442',-0.410,0.460
'21:03.444',-0.405,0.455
'21:03.447',-0.420,0.445
'21:03.450',-0.400,0.460
'21:03.453',-0.400,0.480
'21:03.456',-0.385,0.485
'21:03.458',-0.390,0.480
'21:03.461',-0.400,0.470
'21:03.464',-0.415,0.460
'21:03.467',-0.415,0.490
'21:03.469',-0.410,0.490
'21:03.472',-0.400,0.485
'21:03.475',-0.405,0.485
'21:03.478',-0.415,0.480
'21:03.481',-0.420,0.485
'21:03.483',-0.430,0.495
'21:03.486',-0.420,0.505
'21:03.489',-0.435,0.515
'21:03.492',-0.415,0.505
'21:03.494',-0.430,0.500
'21:03.497',-0.450,0.500
'21:03.500',-0.445,0.520
'21:03.503',-0.440,0.520
'21:03.506',-0.430,0.525
'21:03.508',-0.440,0.515
'21:03.511',-0.450,0.525
'21:03.514',-0.465,0.525
'21:03.517',-0.455,0.540
'21:03.519',-0.450,0.550
'21:03.522',-0.445,0.555
'21:03.525',-0.445,0.560
'21:03.528',-0.450,0.535
'21:03.531',-0.465,0.540
'21:03.533',-0.465,0.560
'21:03.536',-0.460,0.580
'21:03.539',-0.460,0.570
'21:03.542',-0.465,0.570
'21:03.544',-0.470,0.565
'21:03.547',-0.480,0.570
'21:03.550',-0.465,0.580
'21:03.553',-0.450,0.590
'21:03.556',-0.450,0.580
'21:03.558',-0.445,0.585
'21:03.561',-0.450,0.575
'21:03.564',-0.450,0.575
'21:03.567',-0.430,0.580
'21:03.569',-0.405,0.585
'21:03.572',-0.405,0.585
'21:03.575',-0.395,0.580
'21:03.578',-0.405,0.550
'21:03.581',-0.400,0.560
'21:03.583',-0.385,0.580
'21:03.586',-0.360,0.580
'21:03.589',-0.340,0.570
'21:03.592',-0.325,0.570
'21:03.594',-0.330,0.555
'21:03.597',-0.320,0.545
'21:03.600',-0.300,0.570
'21:03.603',-0.285,0.555
'21:03.606',-0.265,0.550
'21:03.608',-0.255,0.540
'21:03.611',-0.245,0.525
'21:03.614',-0.235,0.525
'21:03.617',-0.220,0.520
'21:03.619',-0.185,0.530
'21:03.622',-0.170,0.515
'21:03.625',-0.150,0.515
'21:03.628',-0.150,0.505
'21:03.631',-0.145,0.495
'21:03.633',-0.125,0.500
'21:03.636',-0.100,0.495
'21:03.639',-0.080,0.490
'21:03.642',-0.080,0.480
'21:03.644',-0.065,0.465
'21:03.647',-0.080,0.450
'21:03.650',-0.050,0.460
'21:03.653',-0.030,0.455
'21:03.656',-0.015,0.450
'21:03.658',-0.010,0.430
'21:03.661',-0.005,0.420
'21:03.664',0.000,0.395
'21:03.667',0.020,0.400
'21:03.669',0.035,0.405
'21:03.672',0.050,0.395
'21:03.675',0.055,0.380
'21:03.678',0.060,0.370
'21:03.681',0.055,0.360
'21:03.683',0.060,0.365
'21:03.686',0.065,0.370
'21:03.689',0.075,0.355
'21:03.692',0.080,0.325
'21:03.694',0.080,0.320
'21:03.697',0.065,0.315
'21:03.700',0.080,0.325
'21:03.703',0.085,0.330
'21:03.706',0.090,0.330
'21:03.708',0.080,0.320
'21:03.711',0.080,0.310
'21:03.714',0.065,0.290
'21:03.717',0.075,0.290
'21:03.719',0.075,0.310
'21:03.722',0.075,0.305
'21:03.725',0.065,0.295
'21:03.728',0.045,0.285
'21:03.731',0.030,0.290
'21:03.733',0.040,0.300
'21:03.736',0.035,0.305
'21:03.739',0.035,0.300
'21:03.742',0.035,0.305
'21:03.744',0.015,0.290
'21:03.747',0.010,0.300
'21:03.750',0.020,0.310
'21:03.753',0.030,0.335
'21:03.756',0.040,0.335
'21:03.758',0.045,0.340
'21:03.761',0.035,0.330
'21:03.764',0.035,0.320
'21:03.767',0.030,0.340
'21:03.769',0.035,0.345
'21:03.772',0.040,0.350
'21:03.775',0.030,0.340
'21:03.778',0.020,0.335
'21:03.781',0.015,0.310
'21:03.783',0.015,0.315
'21:03.786',0.035,0.320
'21:03.789',0.055,0.325
'21:03.792',0.075,0.330
'21:03.794',0.080,0.320
'21:03.797',0.075,0.320
'21:03.800',0.070,0.330
'21:03.803',0.075,0.330
'21:03.806',0.085,0.335
'21:03.808',0.080,0.330
'21:03.811',0.075,0.335
'21:03.814',0.045,0.335
'21:03.817',0.055,0.350
'21:03.819',0.075,0.375
'21:03.822',0.075,0.355
'21:03.825',0.075,0.345
'21:03.828',0.065,0.325
'21:03.831',0.060,0.330
'21:03.833',0.080,0.345
'21:03.836',0.080,0.360
'21:03.839',0.070,0.355
'21:03.842',0.045,0.345
'21:03.844',0.015,0.340
'21:03.847',-0.035,0.350
'21:03.850',-0.065,0.360
'21:03.853',-0.080,0.365
'21:03.856',-0.085,0.360
'21:03.858',-0.105,0.355
'21:03.861',-0.135,0.350
'21:03.864',-0.160,0.365
'21:03.867',-0.165,0.375
'21:03.869',-0.170,0.390
'21:03.872',-0.165,0.380
'21:03.875',-0.170,0.370
'21:03.878',-0.170,0.365
'21:03.881',-0.190,0.370
'21:03.883',-0.185,0.380
'21:03.886',-0.170,0.385
'21:03.889',-0.160,0.370
'21:03.892',-0.160,0.360
'21:03.894',-0.170,0.365
'21:03.897',-0.175,0.365
'21:03.900',-0.170,0.370
'21:03.903',-0.165,0.380
'21:03.906',-0.155,0.380
'21:03.908',-0.160,0.375
'21:03.911',-0.160,0.365
'21:03.914',-0.170,0.365
'21:03.917',-0.165,0.375
'21:03.919',-0.155,0.395
'21:03.922',-0.150,0.385
'21:03.925',-0.150,0.375
'21:03.928',-0.160,0.365
'21:03.931',-0.180,0.375
'21:03.933',-0.165,0.395
'21:03.936',-0.155,0.395
'21:03.939',-0.160,0.405
'21:03.942',-0.150,0.385
'21:03.944',-0.155,0.390
'21:03.947',-0.160,0.380
'21:03.950',-0.160,0.395
'21:03.953',-0.145,0.405
'21:03.956',-0.150,0.395
'21:03.958',-0.145,0.400
'21:03.961',-0.140,0.395
'21:03.964',-0.145,0.385
'21:03.967',-0.145,0.390
'21:03.969',-0.135,0.400
'21:03.972',-0.125,0.400
'21:03.975',-0.120,0.400
'21:03.978',-0.130,0.400
'21:03.981',-0.145,0.390
'21:03.983',-0.130,0.405
'21:03.986',-0.125,0.415
'21:03.989',-0.115,0.415
'21:03.992',-0.110,0.405
'21:03.994',-0.125,0.400
'21:03.997',-0.135,0.410
'21:04.000',-0.130,0.435
'21:04.003',-0.140,0.465
'21:04.006',-0.160,0.475
'21:04.008',-0.175,0.495
'21:04.011',-0.195,0.515
'21:04.014',-0.210,0.530
'21:04.017',-0.190,0.545
'21:04.019',-0.130,0.560
'21:04.022',-0.025,0.535
'21:04.025',0.110,0.480
'21:04.028',0.235,0.410
'21:04.031',0.355,0.335
'21:04.033',0.485,0.250
'21:04.036',0.580,0.150
'21:04.039',0.665,0.075
'21:04.042',0.765,-0.015
'21:04.044',0.895,-0.125
'21:04.047',1.030,-0.285
'21:04.050',1.175,-0.460
'21:04.053',1.325,-0.630
'21:04.056',1.435,-0.780
'21:04.058',1.560,-0.885
'21:04.061',1.630,-0.930
'21:04.064',1.660,-0.955
'21:04.067',1.670,-0.935
'21:04.069',1.680,-0.915
'21:04.072',1.645,-0.870
'21:04.075',1.565,-0.820
'21:04.078',1.415,-0.750
'21:04.081',1.210,-0.675
'21:04.083',1.045,-0.570
'21:04.086',0.885,-0.495
'21:04.089',0.745,-0.425
'21:04.092',0.585,-0.370
'21:04.094',0.415,-0.315
'21:04.097',0.215,-0.245
'21:04.100',0.005,-0.190
'21:04.103',-0.165,-0.125
'21:04.106',-0.310,-0.070
'21:04.108',-0.440,-0.030
'21:04.111',-0.570,0.000
'21:04.114',-0.690,0.030
'21:04.117',-0.765,0.085
'21:04.119',-0.815,0.130
'21:04.122',-0.835,0.160
'21:04.125',-0.855,0.190
'21:04.128',-0.850,0.210
'21:04.131',-0.850,0.240
'21:04.133',-0.820,0.265
'21:04.136',-0.810,0.305
'21:04.139',-0.810,0.330
'21:04.142',-0.790,0.355
'21:04.144',-0.785,0.380
'21:04.147',-0.740,0.410
'21:04.150',-0.695,0.445
'21:04.153',-0.645,0.480
'21:04.156',-0.605,0.510
'21:04.158',-0.590,0.530
'21:04.161',-0.575,0.550
'21:04.164',-0.580,0.560
'21:04.167',-0.565,0.595
'21:04.169',-0.525,0.630
'21:04.172',-0.495,0.635
'21:04.175',-0.470,0.645
'21:04.178',-0.455,0.645
'21:04.181',-0.450,0.665
'21:04.183',-0.430,0.675
'21:04.186',-0.415,0.705
'21:04.189',-0.400,0.695
'21:04.192',-0.390,0.695
'21:04.194',-0.395,0.675
'21:04.197',-0.415,0.675
'21:04.200',-0.410,0.695
'21:04.203',-0.415,0.710
'21:04.206',-0.410,0.705
'21:04.208',-0.410,0.705
'21:04.211',-0.425,0.695
'21:04.214',-0.440,0.705
'21:04.217',-0.430,0.710
'21:04.219',-0.430,0.730
'21:04.222',-0.445,0.715
'21:04.225',-0.440,0.730
'21:04.228',-0.445,0.725
'21:04.231',-0.460,0.720
'21:04.233',-0.460,0.735
'21:04.236',-0.465,0.760
'21:04.239',-0.460,0.755
'21:04.242',-0.465,0.750
'21:04.244',-0.470,0.745
'21:04.247',-0.490,0.755
'21:04.250',-0.485,0.770
'21:04.253',-0.470,0.770
'21:04.256',-0.465,0.795
'21:04.258',-0.470,0.780
'21:04.261',-0.495,0.770
'21:04.264',-0.485,0.775
'21:04.267',-0.500,0.785
'21:04.269',-0.490,0.810
'21:04.272',-0.485,0.800
'21:04.275',-0.485,0.790
'21:04.278',-0.495,0.800
'21:04.281',-0.500,0.805
'21:04.283',-0.495,0.800
'21:04.286',-0.485,0.815
'21:04.289',-0.470,0.805
'21:04.292',-0.475,0.810
'21:04.294',-0.470,0.805
'21:04.297',-0.470,0.810
'21:04.300',-0.470,0.805
'21:04.303',-0.455,0.835
'21:04.306',-0.445,0.820
'21:04.308',-0.445,0.820
'21:04.311',-0.455,0.805
'21:04.314',-0.435,0.805
'21:04.317',-0.425,0.810
'21:04.319',-0.415,0.820
'21:04.322',-0.400,0.815
'21:04.325',-0.400,0.810
'21:04.328',-0.395,0.795
'21:04.331',-0.395,0.795
'21:04.333',-0.375,0.805
'21:04.336',-0.355,0.815
'21:04.339',-0.345,0.805
'21:04.342',-0.330,0.790
'21:04.344',-0.325,0.795
'21:04.347',-0.315,0.775
'21:04.350',-0.300,0.780
'21:04.353',-0.280,0.775
'21:04.356',-0.260,0.780
'21:04.358',-0.240,0.765
'21:04.361',-0.240,0.760
'21:04.364',-0.235,0.750
'21:04.367',-0.210,0.760
'21:04.369',-0.190,0.760
'21:04.372',-0.170,0.740
'21:04.375',-0.150,0.735
'21:04.378',-0.145,0.725
'21:04.381',-0.135,0.710
'21:04.383',-0.120,0.720
'21:04.386',-0.095,0.710
'21:04.389',-0.090,0.695
'21:04.392',-0.070,0.690
'21:04.394',-0.075,0.690
'21:04.397',-0.065,0.660
'21:04.400',-0.050,0.670
'21:04.403',-0.035,0.680
'21:04.406',-0.010,0.665
'21:04.408',-0.005,0.645
'21:04.411',0.000,0.625
'21:04.414',0.010,0.630
'21:04.417',0.015,0.615
'21:04.419',0.020,0.625
'21:04.422',0.030,0.620
'21:04.425',0.025,0.600
'21:04.428',0.015,0.585
'21:04.431',0.025,0.575
'21:04.433',0.020,0.580
'21:04.436',0.030,0.590
'21:04.439',0.055,0.575
'21:04.442',0.030,0.555
'21:04.444',0.035,0.535
'21:04.447',0.020,0.545
'21:04.450',0.030,0.550
'21:04.453',0.025,0.550
'21:04.456',0.025,0.540
'21:04.458',0.020,0.525
'21:04.461',0.010,0.530
'21:04.464',0.000,0.525
'21:04.467',0.020,0.530
'21:04.469',0.015,0.530
'21:04.472',0.000,0.540
'21:04.475',0.000,0.525
'21:04.478',-0.020,0.515
'21:04.481',-0.030,0.525
'21:04.483',-0.025,0.530
'21:04.486',-0.020,0.540
'21:04.489',0.000,0.540
'21:04.492',-0.010,0.540
'21:04.494',-0.010,0.530
'21:04.497',-0.010,0.540
'21:04.500',-0.005,0.560
'21:04.503',0.000,0.575
'21:04.506',0.005,0.570
'21:04.508',-0.010,0.565
'21:04.511',0.000,0.555
'21:04.514',-0.010,0.560
'21:04.517',-0.015,0.565
'21:04.519',-0.020,0.580
'21:04.522',-0.025,0.555
'21:04.525',-0.030,0.545
'21:04.528',-0.035,0.535
'21:04.531',-0.035,0.525
'21:04.533',-0.015,0.535
'21:04.536',0.000,0.560
'21:04.539',0.015,0.550
'21:04.542',0.020,0.550
'21:04.544',0.010,0.545
'21:04.547',-0.005,0.540
'21:04.550',0.000,0.545
'21:04.553',0.015,0.560
'21:04.556',0.015,0.565
'21:04.558',0.005,0.565
'21:04.561',0.000,0.565
'21:04.564',-0.025,0.560
'21:04.567',-0.010,0.565
'21:04.569',0.000,0.565
'21:04.572',0.020,0.560
'21:04.575',0.025,0.545
'21:04.578',0.025,0.530
'21:04.581',0.020,0.545
'21:04.583',0.025,0.555
'21:04.586',0.010,0.575
'21:04.589',-0.005,0.565
'21:04.592',-0.040,0.565
'21:04.594',-0.070,0.555
'21:04.597',-0.105,0.555
'21:04.600',-0.125,0.560
'21:04.603',-0.135,0.570
'21:04.606',-0.155,0.575
'21:04.608',-0.180,0.560
'21:04.611',-0.210,0.550
'21:04.614',-0.230,0.565
'21:04.617',-0.220,0.565
'21:04.619',-0.220,0.585
'21:04.622',-0.215,0.575
'21:04.625',-0.220,0.570
'21:04.628',-0.230,0.560
'21:04.631',-0.245,0.560
'21:04.633',-0.230,0.565
'21:04.636',-0.230,0.575
'21:04.639',-0.230,0.575
'21:04.642',-0.230,0.570
'21:04.644',-0.230,0.565
'21:04.647',-0.240,0.545
'21:04.650',-0.250,0.570
'21:04.653',-0.230,0.575
'21:04.656',-0.225,0.565
'21:04.658',-0.235,0.560
'21:04.661',-0.240,0.550
'21:04.664',-0.250,0.540
'21:04.667',-0.240,0.560
'21:04.669',-0.235,0.560
'21:04.672',-0.220,0.560
'21:04.675',-0.220,0.550
'21:04.678',-0.230,0.535
'21:04.681',-0.220,0.535
'21:04.683',-0.225,0.550
'21:04.686',-0.205,0.555
'21:04.689',-0.205,0.550
'21:04.692',-0.205,0.545
'21:04.694',-0.210,0.535
'21:04.697',-0.225,0.535
'21:04.700',-0.225,0.545
'21:04.703',-0.215,0.545
'21:04.706',-0.210,0.555
'21:04.708',-0.210,0.545
'21:04.711',-0.220,0.525
'21:04.714',-0.230,0.525
'21:04.717',-0.220,0.535
'21:04.719',-0.205,0.550
'21:04.722',-0.200,0.545
'21:04.725',-0.200,0.535
'21:04.728',-0.210,0.530
'21:04.731',-0.225,0.525
'21:04.733',-0.215,0.535
'21:04.736',-0.205,0.560
'21:04.739',-0.190,0.545
'21:04.742',-0.200,0.540
'21:04.744',-0.195,0.525
'21:04.747',-0.220,0.550
'21:04.750',-0.230,0.570
'21:04.753',-0.220,0.585
'21:04.756',-0.225,0.605
'21:04.758',-0.245,0.620
'21:04.761',-0.260,0.625
'21:04.764',-0.255,0.650
'21:04.767',-0.235,0.665
'21:04.769',-0.160,0.670
'21:04.772',-0.045,0.635
'21:04.775',0.100,0.580
'21:04.778',0.230,0.505
'21:04.781',0.365,0.435
'21:04.783',0.505,0.330
'21:04.786',0.590,0.260
'21:04.789',0.685,0.170
'21:04.792',0.785,0.080
'21:04.794',0.905,-0.050
'21:04.797',1.025,-0.185
'21:04.800',1.165,-0.340
'21:04.803',1.305,-0.500
'21:04.806',1.430,-0.640
'21:04.808',1.540,-0.770
'21:04.811',1.580,-0.830
'21:04.814',1.605,-0.835
'21:04.817',1.600,-0.820
'21:04.819',1.600,-0.790
'21:04.822',1.565,-0.755
'21:04.825',1.475,-0.710
'21:04.828',1.300,-0.640
'21:04.831',1.105,-0.570
'21:04.833',0.925,-0.485
'21:04.836',0.765,-0.400
'21:04.839',0.610,-0.330
'21:04.842',0.455,-0.275
'21:04.844',0.285,-0.230
'21:04.847',0.070,-0.160
'21:04.850',-0.150,-0.095
'21:04.853',-0.335,-0.025
'21:04.856',-0.470,0.025
